Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeTuning,altitudeTuningSetpoint,xTrackError,flightDistance,flightTime,distanceToHome,missionItemIndex,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2022-11-27 15:16:51.630,0.3,0.1,57,0.1,-0.0,-0.0,0.0,0.0,0.000,0.0,-0.0,443.8,-0.233,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:16:51,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.09,0.00,0.01,0.00,0.00,0.03,0.06,31.3637892,34.8771143,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,0.0,-0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:16:52.629,0.3,0.1,57,0.0,-0.1,-0.0,0.0,0.0,0.000,0.0,-0.0,443.8,-0.233,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:16:52,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.01,0.00,0.00,0.00,0.00,0.03,0.06,31.3637901,34.8771142,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,-0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:16:53.626,0.3,0.1,57,-0.0,-0.0,0.1,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.233,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:16:53,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.01,0.00,0.00,0.00,0.00,0.03,0.06,31.3637886,34.8771139,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,-0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.8,-0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:16:54.631,0.3,0.1,57,0.0,-0.0,0.0,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.233,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:16:54,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.02,0.00,0.00,0.00,0.00,0.03,0.06,31.3637905,34.8771142,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,-0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.8,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:16:55.627,0.3,0.1,57,-0.0,0.0,0.0,0.0,0.0,0.000,0.0,-0.0,443.8,-0.233,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:16:55,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.02,0.00,0.00,0.00,0.00,0.03,0.06,31.3637901,34.8771147,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,-0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.9,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:16:56.626,0.3,0.1,57,-0.0,-0.0,0.1,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.238,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:16:56,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.03,0.00,0.00,0.00,0.00,0.03,0.06,31.3637894,34.8771147,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,-0.0,-0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.9,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:16:57.630,0.3,0.1,57,0.0,0.0,0.0,0.0,0.0,0.000,0.0,-0.0,443.8,-0.230,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:16:57,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.03,0.00,0.00,0.00,0.00,0.03,0.06,31.3637905,34.8771145,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,-0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.9,-0.8,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:16:58.629,0.3,0.1,57,0.0,-0.0,0.0,0.0,0.0,0.000,0.0,-0.0,443.8,-0.232,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:16:58,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.05,0.00,0.00,0.00,0.00,0.03,0.06,31.3637903,34.8771126,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.8,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:16:59.626,0.3,0.1,57,0.0,-0.0,-0.0,0.0,0.0,0.000,0.0,-0.0,443.8,-0.233,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:16:59,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.05,0.00,0.00,0.00,0.00,0.03,0.06,31.3637892,34.8771142,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,-0.0,-0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:17:00.626,0.3,0.1,57,0.0,-0.0,-0.0,0.0,0.0,0.000,0.0,-0.0,443.8,-0.234,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:17:00,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.08,0.00,0.00,0.00,0.00,0.03,0.06,31.3637897,34.8771119,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,-0.0,-0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:17:01.626,0.3,0.1,57,0.0,-0.1,-0.1,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.234,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:17:01,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.08,0.00,0.00,0.00,0.00,0.03,0.06,31.3637911,34.8771147,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.8,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:17:02.626,0.3,0.1,57,0.0,-0.0,0.0,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.234,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:17:02,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.04,0.00,0.00,0.00,0.00,0.03,0.06,31.3637897,34.8771127,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:17:03.626,0.3,0.1,57,-0.1,0.0,-0.0,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.234,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:17:03,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.04,0.00,0.00,0.00,0.00,0.03,0.06,31.3637900,34.8771148,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.8,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:17:04.626,0.3,0.1,57,0.1,0.0,0.0,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.233,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:17:04,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.04,0.00,0.00,0.00,0.00,0.03,0.06,31.3637910,34.8771142,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.8,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:17:05.626,0.3,0.1,57,0.0,0.0,-0.0,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.233,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:17:05,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.04,0.00,0.00,0.00,0.00,0.03,0.06,31.3637899,34.8771149,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.8,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:17:06.626,0.3,0.1,57,0.0,-0.0,0.0,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.233,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:17:06,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.07,0.00,0.00,0.00,0.00,0.03,0.06,31.3637884,34.8771135,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.8,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:17:07.627,0.3,0.1,57,0.0,0.0,0.0,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.233,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:17:07,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.07,0.00,0.00,0.00,0.00,0.03,0.06,31.3637893,34.8771130,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,-0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:17:08.626,0.3,0.1,57,-0.0,-0.0,0.0,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.234,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:17:08,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.04,0.00,0.00,0.00,0.00,0.03,0.06,31.3637891,34.8771142,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,-0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:17:09.626,0.3,0.1,57,-0.0,-0.0,0.0,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.234,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:17:09,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.04,0.00,0.00,0.00,0.00,0.03,0.06,31.3637901,34.8771139,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,-0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.9,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:17:10.626,0.3,0.1,57,-0.0,-0.0,-0.0,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.234,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:17:10,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.03,0.00,0.00,0.00,0.00,0.03,0.06,31.3637893,34.8771144,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,0.0,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.8,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:17:11.626,0.3,0.1,57,0.1,0.0,-0.0,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.234,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:17:11,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.03,0.00,0.00,0.00,0.00,0.03,0.06,31.3637899,34.8771139,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:17:12.627,0.3,0.1,57,0.0,0.0,0.0,0.0,0.0,0.000,0.0,-0.0,443.8,-0.234,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:17:12,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.02,0.00,0.00,0.00,0.00,0.03,0.06,31.3637903,34.8771144,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,0.0,-0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:17:13.627,0.3,0.1,57,0.0,0.0,0.0,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.234,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:17:13,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.02,0.00,0.00,0.00,0.00,0.03,0.06,31.3637903,34.8771129,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,-0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-11-27 15:17:14.627,0.3,0.1,57,0.0,0.0,-0.0,0.0,0.0,0.000,-0.0,-0.0,443.8,-0.233,0.000,0.000,0.0,00:00:19,0.0,0,0,--.--,52518.0,0,0000:54:17,0,1,1,16.20,-1.00,0,--.--,100,--.--,--:--:--,1,-16.20,15:17:14,11/27/22,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,true,false,true,true,false,false,0.00,0.04,0.00,0.00,0.00,0.00,0.03,0.06,31.3637896,34.8771149,36RXV 78531 71442,0.0,0.0,0.0,3,15,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.2,0.0,0.3,-0.0,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,57.9,-1.8,-0.9,0.0,--.--,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
